transaction_id,project_id,supplier_id,material_id,worker_id,equipment_id,po_number,po_date,expected_delivery_date,actual_delivery_date,delivery_delay_days,quantity,material_cost,labor_days,labor_cost,equipment_usage_days,fuel_cost,equipment_cost,transportation_cost,rework_cost,total_transaction_cost,po_status,transaction_status,quality_issue_flag,downtime_hours,utilization_flag
7225,10013,30089,20186,40484,5007,PO707225,11/10/2024,11/07/2025,11/06/2026,11,49,367990,1,2579,7,27805,39760,15035,5469,458638,Partial,Completed,Yes,0,Underutilized
7226,10010,30084,20146,40186,5007,PO707226,05/02/2023,05/07/2023,05/08/2024,13,134,2751154,14,120106,19,25160,90649,3489,9758,3000316,Partial,Pending,No,16,Optimal
7227,10026,30056,20051,40033,5003,PO707227,11/06/2025,12/11/2023,01/01/2024,21,55,363000,10,25050,15,28130,195705,24737,18829,655451,Closed,Pending,No,24,Underutilized
7228,10031,30069,20198,40190,5007,PO707228,05/07/2025,06/11/2024,06/06/2025,7,103,647458,8,37384,20,41030,239640,21097,8604,995213,Open,Pending,Yes,14,Optimal
7229,10014,30070,20024,40053,5012,PO707229,01/01/2026,02/02/2025,03/10/2024,25,177,3975774,10,61520,14,1056,112994,3000,11722,4166066,Partial,Completed,Yes,8,Underutilized
7230,10011,30091,20149,40366,5035,PO707230,08/10/2024,08/05/2026,09/05/2025,19,85,938995,15,125610,14,39152,134260,9777,2604,1250398,Closed,Pending,Yes,7,Underutilized
7231,10031,30067,20123,40236,5035,PO707231,06/08/2023,07/02/2023,07/09/2024,19,190,2099880,13,81419,5,43461,71560,1431,786,2298537,Partial,Completed,No,17,Underutilized
7232,10047,30071,20073,40076,5024,PO707232,05/10/2023,06/07/2023,06/12/2023,5,13,179491,11,97801,15,35542,187665,7312,11935,519746,Open,Pending,No,6,Underutilized
7233,10017,30023,20122,40055,5028,PO707233,03/02/2026,04/08/2025,05/03/2024,13,153,3703059,6,38880,13,1688,79872,19904,5339,3848742,Closed,Completed,Yes,22,Underutilized
7234,10016,30046,20111,40157,5007,PO707234,04/02/2026,05/08/2025,05/02/2026,6,24,56544,1,9930,18,12531,171000,24680,1551,276236,Closed,Completed,No,1,Optimal
7235,10042,30025,20185,40092,5009,PO707235,09/09/2023,10/01/2023,10/12/2023,11,111,2214228,6,53514,3,29755,28629,8809,2312,2337247,Open,Completed,No,21,Underutilized
7236,10019,30068,20088,40094,5047,PO707236,04/06/2024,05/04/2024,05/02/2026,22,139,1324253,13,26546,18,44782,266994,13545,24655,1700775,Closed,Pending,No,20,Underutilized
7237,10017,30074,20054,40237,5025,PO707237,04/01/2023,04/01/2025,05/12/2023,17,146,3290110,8,51544,6,24452,28044,8523,22379,3425052,Partial,Completed,Yes,22,Underutilized
7238,10022,30080,20117,40326,5014,PO707238,04/05/2024,04/12/2024,05/01/2024,19,64,157504,5,27665,3,45064,13440,16655,17578,277906,Open,Completed,Yes,15,Underutilized
7239,10030,30053,20112,40272,5025,PO707239,06/10/2024,06/01/2026,07/01/2024,6,195,1837290,5,25705,8,46291,78456,21985,23353,2033080,Open,Pending,No,0,Underutilized
7240,10013,30010,20126,40133,5027,PO707240,10/03/2026,11/09/2024,12/02/2024,23,130,2095730,10,91440,18,21162,110286,3685,19749,2342052,Partial,Pending,Yes,16,Underutilized
7241,10008,30006,20065,40195,5031,PO707241,02/03/2026,03/09/2025,03/01/2026,4,20,114600,5,23580,4,19615,28956,27608,3111,217470,Closed,Pending,No,17,Optimal
7242,10014,30002,20077,40007,5006,PO707242,01/06/2023,01/07/2025,02/04/2023,4,45,787050,10,63540,3,46263,26616,15993,2000,941462,Closed,Completed,No,23,Optimal
7243,10045,30070,20181,40108,5045,PO707243,05/06/2025,05/02/2027,05/02/2027,0,175,1343475,3,15291,15,24366,193725,14861,22371,1614089,Open,Pending,Yes,7,Optimal
7244,10007,30039,20155,40087,5019,PO707244,08/09/2024,08/06/2025,08/07/2025,1,139,1939467,12,86016,10,31386,132810,19133,3329,2212141,Closed,Completed,Yes,9,Underutilized
7245,10041,30095,20076,40422,5006,PO707245,08/12/2026,08/03/2027,09/03/2025,7,13,238030,5,43225,10,23748,63730,12231,14817,395781,Open,Completed,No,11,Underutilized
7246,10050,30048,20194,40090,5038,PO707246,03/12/2025,04/10/2024,04/08/2025,10,184,2504240,11,58817,3,25745,23697,10345,12612,2635456,Closed,Pending,Yes,21,Underutilized
7247,10014,30015,20177,40204,5049,PO707247,06/09/2023,07/05/2023,07/12/2023,7,126,2403576,11,63558,4,41077,25060,29053,590,2562914,Partial,Pending,No,21,Optimal
7248,10003,30088,20057,40143,5001,PO707248,12/02/2025,12/06/2025,01/10/2024,11,193,3120231,6,35238,1,16553,14279,2630,13,3188944,Open,Pending,No,23,Underutilized
7249,10019,30019,20168,40382,5036,PO707249,03/09/2023,04/02/2023,04/05/2023,3,197,1986942,1,2679,15,10881,144705,22904,20574,2188685,Closed,Completed,No,2,Optimal
7250,10002,30019,20090,40320,5039,PO707250,01/09/2026,02/02/2026,02/03/2026,1,16,268432,9,37179,5,15137,58425,20060,4996,404229,Open,Completed,No,17,Underutilized
7251,10036,30077,20159,40149,5012,PO707251,08/06/2023,09/02/2023,09/10/2024,20,162,2833542,8,17024,16,3220,118240,13790,857,2986673,Partial,Pending,No,1,Optimal
7252,10023,30034,20117,40173,5027,PO707252,06/01/2025,07/07/2023,07/08/2024,13,174,428214,6,46800,20,7667,248420,17536,2476,751113,Open,Completed,Yes,19,Underutilized
7253,10050,30023,20086,40249,5036,PO707253,05/06/2026,06/12/2025,07/03/2024,9,42,840042,9,72027,12,29230,74808,6145,15788,1038040,Partial,Pending,No,11,Optimal
7254,10043,30013,20045,40284,5002,PO707254,09/02/2027,10/01/2025,10/06/2026,17,192,1073280,11,56045,16,46407,123472,22574,6671,1328449,Closed,Completed,Yes,12,Underutilized
7255,10027,30025,20128,40437,5042,PO707255,01/02/2026,02/05/2025,02/11/2025,6,166,4089742,14,55006,3,18820,36609,12850,24165,4237192,Open,Completed,No,6,Optimal
7256,10041,30048,20122,40412,5001,PO707256,05/07/2023,05/12/2024,06/04/2024,23,89,2154067,9,85545,6,38074,27078,25417,8055,2338236,Partial,Completed,No,12,Underutilized
7257,10011,30018,20049,40377,5032,PO707257,05/07/2024,05/01/2025,06/05/2024,23,96,1957824,9,53334,15,47357,218280,17884,21576,2316255,Open,Pending,No,10,Underutilized
7258,10030,30051,20136,40316,5045,PO707258,07/01/2025,07/03/2027,08/09/2026,25,145,1550485,2,8300,15,27408,77745,28746,7815,1700499,Partial,Completed,No,7,Underutilized
7259,10032,30081,20110,40020,5012,PO707259,03/11/2024,04/05/2024,04/02/2025,9,162,3303990,1,9120,15,18411,125130,8471,4822,3469944,Partial,Pending,No,20,Optimal
7260,10007,30016,20083,40034,5013,PO707260,11/01/2024,12/08/2023,12/03/2025,19,141,2574378,3,18411,13,17020,166010,29208,24000,2829027,Open,Pending,No,19,Underutilized
7261,10009,30030,20171,40268,5032,PO707261,03/08/2025,04/02/2025,04/02/2025,0,22,435028,2,13062,10,41031,31520,3631,23648,547920,Open,Pending,Yes,4,Optimal
7262,10018,30097,20111,40118,5025,PO707262,05/03/2024,05/03/2025,05/05/2026,14,93,219108,6,48852,7,4988,71302,12563,8348,365161,Partial,Pending,Yes,14,Optimal
7263,10032,30055,20167,40273,5034,PO707263,04/03/2026,05/04/2025,05/02/2026,10,97,1294853,1,6574,15,6497,56985,8307,10168,1383384,Open,Completed,No,7,Underutilized
7264,10026,30021,20191,40149,5015,PO707264,11/03/2024,11/07/2025,11/09/2025,2,186,4546584,1,2128,5,45808,26445,2579,7761,4631305,Partial,Completed,No,16,Underutilized
7265,10049,30092,20139,40068,5031,PO707265,07/11/2023,07/06/2025,08/04/2023,5,26,147810,10,69710,17,12221,162078,4228,18936,414983,Closed,Completed,No,11,Underutilized
7266,10029,30090,20182,40044,5031,PO707266,01/04/2024,01/02/2025,02/06/2024,23,90,1726020,7,55566,18,6015,80820,12472,195,1881088,Partial,Completed,Yes,1,Underutilized
7267,10033,30015,20200,40140,5013,PO707267,02/04/2025,03/01/2025,03/11/2025,10,61,983198,3,6603,1,20383,9731,29824,15521,1065260,Partial,Pending,No,24,Underutilized
7268,10004,30093,20151,40137,5042,PO707268,01/04/2025,01/11/2025,01/07/2026,8,86,217752,9,20385,3,19322,36396,16204,18526,328585,Partial,Completed,No,15,Underutilized
7269,10033,30002,20025,40181,5004,PO707269,10/04/2025,11/10/2024,12/09/2023,17,145,3312090,13,107289,17,9584,201807,19464,1628,3651862,Partial,Completed,No,13,Optimal
7270,10036,30036,20027,40266,5042,PO707270,07/11/2025,08/05/2024,08/09/2024,4,22,258852,4,8296,19,43768,276203,26895,16372,630386,Open,Completed,Yes,12,Underutilized
7271,10023,30036,20006,40235,5028,PO707271,11/05/2024,11/06/2025,11/04/2026,10,164,990560,15,92700,16,22481,110992,18934,10994,1246661,Open,Completed,No,22,Underutilized
7272,10023,30043,20116,40142,5049,PO707272,12/11/2023,12/09/2024,01/01/2024,11,192,2049792,4,28788,5,18755,61005,9959,5855,2174154,Partial,Completed,Yes,0,Optimal
7273,10050,30065,20132,40195,5027,PO707273,06/01/2024,06/04/2025,07/05/2024,19,181,1538862,7,33012,20,33943,70380,10073,22768,1709038,Open,Pending,Yes,22,Optimal
7274,10045,30066,20084,40463,5016,PO707274,12/09/2024,12/01/2025,12/06/2026,17,47,51136,5,49685,5,42154,28150,20094,2351,193570,Closed,Completed,No,2,Optimal
7275,10021,30068,20190,40382,5032,PO707275,09/04/2025,10/02/2025,10/07/2025,5,114,2836206,4,10716,15,47392,156765,9362,5806,3066247,Open,Completed,No,11,Underutilized
7276,10029,30068,20148,40427,5044,PO707276,06/05/2024,07/03/2024,08/06/2023,22,145,2178480,6,28356,11,33944,101189,19584,21346,2382899,Closed,Pending,Yes,2,Optimal
7277,10005,30069,20199,40252,5049,PO707277,07/10/2025,08/02/2025,08/08/2025,6,87,1580355,9,77958,3,1156,27018,24429,1397,1712313,Closed,Completed,Yes,20,Underutilized
7278,10023,30016,20182,40167,5001,PO707278,04/03/2026,05/10/2025,05/03/2026,5,14,268492,7,35952,7,47946,70511,9602,21644,454147,Open,Completed,Yes,12,Optimal
7279,10023,30075,20036,40115,5025,PO707279,01/02/2025,01/11/2025,02/04/2024,12,193,4373766,5,34560,3,25165,26184,17348,2247,4479270,Partial,Completed,Yes,14,Underutilized
7280,10035,30065,20015,40409,5045,PO707280,02/09/2025,02/12/2026,03/11/2025,15,38,570038,15,61560,17,29568,79526,18080,17958,776730,Partial,Pending,No,16,Underutilized
7281,10010,30074,20178,40050,5037,PO707281,11/12/2024,12/06/2024,12/11/2024,5,94,145512,9,39348,15,4480,201285,8678,2541,401844,Partial,Completed,Yes,7,Underutilized
7282,10018,30071,20046,40487,5050,PO707282,01/12/2024,02/09/2024,03/10/2023,17,35,307510,7,16156,7,11408,71372,20064,5127,431637,Open,Pending,No,19,Underutilized
7283,10032,30077,20087,40452,5007,PO707283,09/10/2024,10/07/2024,10/04/2026,21,180,4414140,1,6357,3,7344,19503,6158,13077,4466579,Open,Completed,Yes,14,Underutilized
7284,10019,30055,20031,40421,5019,PO707284,04/05/2026,05/06/2025,05/03/2027,21,145,1516410,9,46800,6,15746,48564,28627,10233,1666380,Partial,Completed,Yes,7,Optimal
7285,10043,30095,20004,40331,5028,PO707285,11/06/2024,11/09/2024,11/11/2024,2,126,1219050,13,33709,8,2699,74136,26514,3559,1359667,Partial,Pending,Yes,1,Underutilized
7286,10035,30059,20051,40248,5019,PO707286,07/04/2025,08/03/2025,08/04/2026,13,142,937200,3,23283,18,10177,252090,5432,3008,1231190,Partial,Completed,No,20,Optimal
7287,10038,30097,20162,40120,5014,PO707287,01/04/2024,01/04/2025,01/08/2025,4,51,104499,3,8946,9,27171,38304,24553,14661,218134,Closed,Completed,No,13,Optimal
7288,10018,30038,20188,40241,5041,PO707288,06/10/2025,06/09/2026,07/04/2026,25,61,735233,12,91944,10,48505,106280,5354,11697,999013,Open,Completed,Yes,22,Optimal
7289,10040,30053,20063,40060,5044,PO707289,02/10/2023,02/01/2025,03/08/2023,11,192,1009728,4,26800,14,1511,178612,24777,23876,1265304,Open,Completed,Yes,0,Optimal
7290,10017,30099,20128,40031,5004,PO707290,09/12/2024,10/02/2024,10/06/2024,4,88,2168056,2,19912,6,8047,41688,5928,21541,2265172,Open,Completed,No,21,Underutilized
7291,10049,30040,20173,40023,5040,PO707291,03/09/2025,04/07/2025,05/05/2024,16,12,31560,13,52663,1,46669,11200,27943,573,170608,Partial,Pending,No,0,Optimal
7292,10021,30011,20166,40313,5031,PO707292,07/12/2025,07/03/2026,08/02/2025,18,93,2034003,9,78768,20,27476,140500,25835,12318,2318900,Closed,Completed,No,8,Underutilized
7293,10026,30010,20154,40240,5026,PO707293,02/01/2025,03/10/2023,04/01/2023,22,19,106495,12,31704,13,10054,129012,3066,21815,302146,Open,Completed,Yes,5,Optimal
7294,10013,30013,20075,40038,5008,PO707294,02/09/2026,02/02/2027,03/01/2026,15,149,1097385,2,9926,16,2719,96688,26134,571,1233423,Open,Pending,No,6,Optimal
7295,10049,30049,20161,40418,5013,PO707295,11/07/2023,11/01/2024,11/04/2024,3,36,434556,4,37124,9,18023,118116,17447,8831,634097,Closed,Pending,Yes,7,Optimal
7296,10047,30023,20127,40478,5017,PO707296,09/03/2026,10/10/2025,11/10/2024,19,200,1387800,12,69432,4,38437,14104,18377,7542,1535692,Partial,Pending,Yes,14,Underutilized
7297,10043,30037,20007,40091,5005,PO707297,02/06/2026,03/07/2026,03/09/2026,2,67,917364,4,32980,17,26508,142528,7851,23439,1150670,Partial,Pending,Yes,1,Underutilized
7298,10016,30005,20105,40412,5038,PO707298,05/04/2025,05/09/2025,05/02/2026,5,127,2908808,1,9505,4,8163,14820,16200,8688,2966184,Partial,Completed,No,9,Underutilized
7299,10019,30093,20049,40215,5012,PO707299,01/06/2024,01/01/2025,01/01/2026,12,142,2895948,2,4446,8,16037,54064,26634,9136,3006265,Closed,Completed,Yes,1,Underutilized
7300,10028,30076,20093,40017,5020,PO707300,06/05/2024,07/01/2023,07/01/2023,0,76,734692,1,4696,4,19560,56208,6928,7779,829863,Partial,Completed,Yes,0,Underutilized
7301,10010,30081,20091,40164,5006,PO707301,09/01/2026,10/08/2025,10/04/2026,8,70,1437100,9,56340,18,13753,88038,18525,19380,1633136,Closed,Pending,Yes,5,Underutilized
7302,10017,30021,20088,40433,5030,PO707302,08/08/2024,09/05/2023,09/07/2024,14,38,362026,10,23530,20,1214,163300,19930,14522,584522,Partial,Pending,Yes,13,Underutilized
7303,10008,30048,20151,40201,5017,PO707303,12/08/2024,01/06/2024,01/02/2025,8,99,250668,8,20040,13,27285,169442,2213,4511,474159,Closed,Completed,No,16,Optimal
7304,10018,30075,20111,40190,5042,PO707304,06/08/2023,06/05/2024,06/02/2025,9,37,87172,9,42057,15,7060,132165,24525,20796,313775,Closed,Completed,Yes,8,Underutilized
7305,10047,30033,20026,40377,5031,PO707305,04/07/2026,04/05/2027,05/01/2025,2,77,241395,14,82964,8,44483,88984,6582,6607,471015,Partial,Completed,Yes,24,Underutilized
7306,10036,30006,20079,40373,5039,PO707306,07/11/2025,08/03/2025,08/04/2026,13,175,504000,5,39155,4,11292,29888,17908,13198,615441,Open,Pending,Yes,18,Underutilized
7307,10036,30083,20114,40348,5031,PO707307,05/06/2025,06/12/2024,07/07/2023,13,84,734244,11,106964,16,33636,210320,1623,3502,1090289,Open,Completed,Yes,0,Optimal
7308,10004,30037,20030,40088,5028,PO707308,02/08/2024,03/08/2024,03/05/2026,21,39,291369,10,85900,20,40680,73320,25284,9201,525754,Open,Completed,No,11,Optimal
7309,10002,30075,20167,40357,5046,PO707309,09/03/2024,09/12/2024,09/05/2025,5,110,1468390,11,46805,8,37405,84296,11414,19701,1668011,Partial,Pending,No,2,Underutilized
7310,10001,30045,20026,40395,5012,PO707310,08/04/2025,09/12/2024,09/06/2025,6,171,536085,12,88596,5,35315,69140,12663,533,742332,Partial,Completed,Yes,2,Optimal
7311,10021,30055,20106,40137,5005,PO707311,09/04/2026,10/05/2025,10/07/2026,14,68,605404,3,6795,15,38992,191025,6153,20917,869286,Partial,Completed,Yes,2,Optimal
7312,10050,30010,20034,40111,5041,PO707312,08/03/2024,08/04/2025,09/01/2024,16,131,3135223,10,84700,16,30601,184496,29104,14505,3478629,Closed,Pending,No,24,Underutilized
7313,10007,30046,20077,40159,5005,PO707313,06/03/2025,07/09/2024,07/06/2025,9,175,3060750,13,83889,12,1539,161940,4238,9101,3321457,Partial,Completed,No,3,Underutilized
7314,10044,30067,20081,40416,5005,PO707314,09/01/2023,09/01/2025,10/06/2024,23,61,1243424,2,10492,18,8660,180450,23513,4402,1470941,Open,Pending,Yes,6,Optimal
7315,10048,30030,20041,40277,5025,PO707315,05/10/2026,06/04/2026,07/09/2025,23,48,54576,8,79920,14,13862,143374,14098,17408,323238,Partial,Pending,No,16,Underutilized
7316,10038,30077,20172,40005,5021,PO707316,03/12/2023,04/08/2023,04/11/2023,3,101,1403395,10,88440,11,2356,35376,2495,9192,1541254,Closed,Pending,Yes,24,Underutilized
7317,10011,30072,20162,40076,5046,PO707317,11/06/2024,12/01/2024,12/04/2024,3,92,188508,6,53346,11,26759,159016,16351,15704,459684,Partial,Completed,Yes,22,Optimal
7318,10009,30022,20018,40186,5021,PO707318,01/06/2024,02/02/2024,02/05/2025,15,74,454952,3,25737,5,25160,33105,24025,12207,575186,Open,Completed,Yes,24,Underutilized
7319,10027,30050,20012,40483,5011,PO707319,02/10/2025,03/12/2024,04/05/2024,24,13,68822,10,62010,3,20968,14607,8672,20875,195954,Open,Pending,Yes,1,Optimal
7320,10011,30010,20075,40432,5046,PO707320,04/02/2024,04/03/2025,05/02/2024,17,68,500820,6,55068,13,29544,56017,29437,8466,679352,Partial,Pending,No,24,Optimal
7321,10020,30033,20029,40115,5047,PO707321,08/06/2024,08/04/2025,09/09/2023,12,189,1410129,5,34560,16,43592,201072,1209,15695,1706257,Open,Pending,Yes,11,Underutilized
7322,10048,30061,20199,40403,5031,PO707322,08/09/2025,08/07/2026,09/06/2025,18,80,1453200,15,45105,17,42768,114461,19946,23848,1699328,Open,Pending,No,10,Underutilized
7323,10038,30043,20021,40305,5050,PO707323,12/10/2023,12/08/2024,12/08/2024,0,128,146944,9,49446,13,9552,193999,29195,6504,435640,Open,Completed,No,3,Optimal
7324,10045,30029,20108,40319,5030,PO707324,07/01/2024,08/06/2023,08/05/2025,23,193,3548884,10,27650,18,16682,198126,10430,15138,3816910,Open,Completed,No,1,Underutilized
7325,10014,30049,20197,40176,5042,PO707325,05/01/2024,05/07/2024,05/05/2025,10,36,55224,5,29345,8,32655,83888,14739,9488,225339,Closed,Pending,Yes,8,Optimal
7326,10038,30081,20141,40390,5042,PO707326,08/05/2025,09/11/2024,09/05/2025,6,75,599625,5,16590,2,44040,10144,18507,10560,699466,Closed,Completed,Yes,2,Optimal
7327,10045,30096,20094,40042,5022,PO707327,09/07/2025,10/10/2024,10/05/2026,19,170,2571080,15,45270,4,28581,54204,29826,1392,2730353,Closed,Pending,No,10,Optimal
7328,10019,30068,20006,40033,5032,PO707328,03/09/2024,04/06/2024,05/01/2024,25,81,489240,4,10020,6,4173,68310,1735,5772,579250,Open,Pending,Yes,10,Underutilized
7329,10024,30026,20069,40054,5017,PO707329,12/04/2024,12/06/2025,01/04/2025,17,47,1048335,12,83868,12,4862,162732,28518,11175,1339490,Open,Pending,Yes,14,Optimal
7330,10007,30068,20105,40075,5021,PO707330,08/06/2026,09/03/2026,09/04/2026,1,20,458080,11,89573,14,48004,116382,3327,1052,716418,Partial,Pending,No,10,Optimal
7331,10043,30054,20072,40044,5011,PO707331,02/12/2025,03/02/2024,03/08/2024,6,168,3068016,15,119070,8,30079,105232,24134,19178,3365709,Partial,Pending,Yes,6,Underutilized
7332,10015,30018,20123,40066,5026,PO707332,06/05/2027,07/05/2025,07/06/2025,1,192,2121984,8,49592,4,9434,46144,9421,12102,2248677,Open,Completed,Yes,22,Underutilized
7333,10038,30040,20177,40211,5005,PO707333,10/03/2023,11/01/2023,11/09/2024,20,57,1087332,5,26020,1,36436,13212,14417,14492,1191909,Partial,Pending,No,21,Optimal
7334,10040,30016,20161,40270,5040,PO707334,05/08/2024,06/02/2024,06/05/2025,15,14,168994,5,16235,14,7644,54488,25560,13176,286097,Closed,Pending,No,20,Optimal
7335,10010,30065,20150,40159,5029,PO707335,10/01/2026,11/09/2024,11/11/2025,14,167,995654,10,64530,14,29582,148750,5179,10919,1254614,Closed,Pending,No,11,Underutilized
7336,10017,30098,20056,40011,5028,PO707336,07/11/2025,08/01/2024,08/02/2025,13,194,533500,13,75023,6,17949,47382,8963,15487,698304,Closed,Completed,No,19,Optimal
7337,10001,30038,20052,40368,5014,PO707337,09/03/2027,10/08/2025,10/10/2025,2,103,2394544,13,32201,2,30853,28052,8938,9541,2504129,Open,Pending,Yes,0,Optimal
7338,10006,30041,20034,40263,5006,PO707338,06/11/2024,07/01/2024,07/03/2025,14,198,4738734,10,93340,10,10611,112330,11364,14900,4981279,Open,Pending,Yes,1,Underutilized
7339,10018,30035,20171,40032,5040,PO707339,01/06/2023,01/07/2025,02/01/2025,25,144,2847456,1,7501,13,29876,175084,13152,2392,3075461,Open,Pending,Yes,14,Optimal
7340,10017,30069,20113,40156,5004,PO707340,01/01/2025,02/05/2024,02/02/2026,21,142,3493342,8,57800,2,27550,18834,14353,5131,3617010,Open,Pending,Yes,14,Optimal
7341,10021,30001,20053,40259,5014,PO707341,09/04/2025,09/05/2026,10/07/2024,8,57,278046,15,31695,17,6032,183005,13086,22996,534860,Open,Pending,Yes,15,Underutilized
7342,10008,30022,20075,40022,5016,PO707342,03/02/2027,04/10/2026,04/04/2027,6,180,1325700,1,7783,7,7689,74214,25202,24605,1465193,Open,Pending,Yes,7,Optimal
7343,10045,30088,20064,40394,5041,PO707343,03/06/2027,04/03/2025,04/07/2026,16,128,669952,10,64640,20,24359,184240,2109,11313,956613,Closed,Pending,No,13,Optimal
7344,10026,30042,20185,40434,5041,PO707344,04/06/2023,04/01/2025,05/07/2023,12,46,917608,4,20652,5,16307,32555,11987,79,999188,Partial,Pending,Yes,2,Optimal
7345,10035,30039,20083,40439,5009,PO707345,01/12/2025,02/02/2024,02/04/2025,14,129,2355282,13,56277,19,12904,129846,24222,24249,2602780,Partial,Completed,No,5,Optimal
7346,10042,30034,20080,40077,5025,PO707346,03/05/2026,03/05/2027,04/03/2025,5,166,624160,7,55594,15,25919,127020,20973,23474,877140,Closed,Completed,Yes,10,Optimal
7347,10002,30012,20132,40331,5006,PO707347,05/08/2026,05/11/2026,05/02/2027,3,15,127530,12,31116,2,42754,6230,27231,7405,242266,Closed,Pending,No,21,Underutilized
